transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange
tx_0006931,2025-06-20 09:30:02,PG,139.11,582,buy,NYSE
tx_0000570,2025-06-20 09:30:05,ADBE,602.47,751,sell,NASDAQ
tx_0007801,2025-06-20 09:30:09,WMT,140.84,859,buy,NYSE
tx_0006052,2025-06-20 09:30:10,NVDA,199.55,950,buy,NASDAQ
tx_0009033,2025-06-20 09:30:16,FB,331.27,406,sell,NASDAQ
tx_0003559,2025-06-20 09:30:21,BRK.B,280.77,276,sell,NYSE
tx_0005771,2025-06-20 09:30:21,PEP,148.87,655,sell,NYSE
tx_0006714,2025-06-20 09:30:28,FB,330.11,237,,NASDAQ
tx_0008824,2025-06-20 09:30:32,FB,326.96,875,buy,NASDAQ
tx_0007528,2025-06-20 09:30:37,WMT,139.09,549,sell,NYSE
tx_0003404,2025-06-20 09:30:41,JNJ,170.54,907,buy,NYSE
tx_0009699,2025-06-20 09:30:43,JNJ,169.91,573,sell,NYSE
tx_0001039,2025-06-20 09:30:46,DIS,181.11,866,buy,NYSE
tx_0009743,2025-06-20 09:30:47,ADBE,601.89,430,buy,NASDAQ
tx_0007005,2025-06-20 09:30:49,NVDA,198.31,929,sell,NASDAQ
tx_0002699,2025-06-20 09:30:49,PEP,150.29,270,buy,NYSE
tx_0007609,2025-06-20 09:30:51,KO,54.66,562,buy,NYSE
tx_0003259,2025-06-20 09:30:56,MSFT,300.88,531,sell,NASDAQ
tx_0004523,2025-06-20 09:30:57,PYPL,251.52,398,buy,NASDAQ
tx_0007348,2025-06-20 09:30:58,BRK.B,279.6,513,buy,NYSE
tx_0001982,2025-06-20 09:31:04,WMT,139.25,983,sell,NYSE
tx_0003050,2025-06-20 09:31:05,AAPL,149.45,690,buy,NASDAQ
tx_0008598,2025-06-20 09:31:14,GOOGL,2811.44,586,sell,NASDAQ
tx_0008891,2025-06-20 09:31:15,PYPL,248.45,644,sell,NASDAQ
tx_0009077,2025-06-20 09:31:15,V,219.1,367,sell,NYSE
tx_0005208,2025-06-20 09:31:18,JNJ,169.25,723,sell,NYSE
tx_0000662,2025-06-20 09:31:22,AMZN,3519.72,823,sell,NASDAQ
