transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange
tx_0003725,2025-06-14 09:30:03,DIS,180.5,696,sell,NYSE
tx_0004550,2025-06-14 09:30:06,DIS,180.02,686,sell,NYSE
tx_0001342,2025-06-14 09:30:09,WMT,141.18,474,,NYSE
tx_0002497,2025-06-14 09:30:10,DIS,180.01,259,sell,NYSE
tx_0002102,2025-06-14 09:30:12,PG,140.48,274,buy,NYSE
tx_0009971,2025-06-14 09:30:15,DIS,181.13,393,buy,NYSE
tx_0007826,2025-06-14 09:30:17,PYPL,250.04,581,sell,NASDAQ
tx_0004467,2025-06-14 09:30:21,AAPL,148.66,994,buy,NASDAQ
tx_0002674,2025-06-14 09:30:21,MA,346.57,701,buy,NYSE
tx_0006463,2025-06-14 09:30:21,MA,348.55,176,buy,NYSE
tx_0001891,2025-06-14 09:30:22,PEP,149.65,875,buy,NYSE
tx_0009302,2025-06-14 09:30:24,PG,141.16,564,buy,NYSE
tx_0006372,2025-06-14 09:30:28,DIS,179.5,561,sell,NYSE
tx_0000457,2025-06-14 09:30:33,MCD,252.86,513,buy,NYSE
tx_0009133,2025-06-14 09:30:37,NVDA,199.54,255,sell,NASDAQ
tx_0005200,2025-06-14 09:30:39,MSFT,301.56,592,sell,NASDAQ
tx_0004149,2025-06-14 09:30:42,MCD,250.04,820,buy,NYSE
tx_0003795,2025-06-14 09:30:43,AAPL,149.15,519,sell,NASDAQ
tx_0004933,2025-06-14 09:30:54,PYPL,251.8,293,sell,NASDAQ
tx_0001412,2025-06-14 09:30:55,NVDA,202.62,353,buy,NASDAQ
tx_0007906,2025-06-14 09:30:58,PG,140.5,584,buy,NYSE
tx_0009660,2025-06-14 09:30:58,NVDA,201.33,216,buy,NASDAQ
tx_0004843,2025-06-14 09:30:58,JNJ,169.26,321,sell,NYSE
tx_0003335,2025-06-14 09:30:58,JNJ,167.89,510,sell,NYSE
tx_0009860,2025-06-14 09:30:59,PEP,149.59,808,,
tx_0004275,2025-06-14 09:31:01,TSLA,704.88,181,sell,NASDAQ
tx_0008934,2025-06-14 09:31:06,AAPL,150.09,349,sell,NASDAQ
tx_0006216,2025-06-14 09:31:08,PG,140.53,736,sell,NYSE
tx_0004366,2025-06-14 09:31:10,MSFT,300.81,886,sell,NASDAQ
tx_0003697,2025-06-14 09:31:11,PEP,150.73,744,sell,NYSE
tx_0001811,2025-06-14 09:31:12,TSLA,,546,buy,NASDAQ
tx_0006589,2025-06-14 09:31:15,JNJ,,608,buy,NYSE
tx_0006257,2025-06-14 09:31:17,NFLX,502.1,558,buy,NASDAQ
tx_0004829,2025-06-14 09:31:19,DIS,179.14,134,sell,NYSE
tx_0001708,2025-06-14 09:31:26,PYPL,249.31,104,,NASDAQ
tx_0002070,2025-06-14 09:31:26,MSFT,297.26,353,sell,NASDAQ
tx_0004107,2025-06-14 09:31:26,WMT,141.46,989,buy,NYSE
tx_0006975,2025-06-14 09:31:27,GOOGL,2802.48,582,sell,NASDAQ
