transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange
tx_0006340,2025-06-07 09:30:01,PYPL,251.06,28,sell,NASDAQ
tx_0002432,2025-06-07 09:30:01,PG,140.34,637,sell,NYSE
tx_0002782,2025-06-07 09:30:02,KO,54.94,43,buy,NYSE
tx_0001068,2025-06-07 09:30:02,PYPL,249.16,954,sell,NASDAQ
tx_0000681,2025-06-07 09:30:03,AMZN,3495.06,704,sell,NASDAQ
tx_0004718,2025-06-07 09:30:06,PG,139.2,748,sell,NYSE
tx_0007880,2025-06-07 09:30:10,PG,140.3,854,sell,NYSE
tx_0000536,2025-06-07 09:30:10,FB,332.63,744,buy,NASDAQ
tx_0005363,2025-06-07 09:30:17,GOOGL,2781.38,379,sell,NASDAQ
tx_0001052,2025-06-07 09:30:17,PYPL,252.36,325,buy,NASDAQ
tx_0009118,2025-06-07 09:30:25,GOOGL,2803.49,17,sell,NASDAQ
tx_0005903,2025-06-07 09:30:27,WMT,140.45,813,sell,NYSE
tx_0002121,2025-06-07 09:30:29,BRK.B,278.96,220,buy,NYSE
tx_0001138,2025-06-07 09:30:33,MA,348.1,768,buy,NYSE
tx_0001179,2025-06-07 09:30:35,TSLA,702.06,353,sell,NASDAQ
tx_0003581,2025-06-07 09:30:39,PYPL,251.67,14,buy,NASDAQ
tx_0008834,2025-06-07 09:30:41,PG,141.04,610,buy,NYSE
tx_0001192,2025-06-07 09:30:43,KO,55.16,751,buy,NYSE
tx_0008236,2025-06-07 09:30:43,ADBE,600.71,839,buy,NASDAQ
tx_0002724,2025-06-07 09:30:48,KO,55.6,280,sell,NYSE
tx_0000105,2025-06-07 09:30:49,PYPL,249.92,492,buy,NASDAQ
tx_0003447,2025-06-07 09:30:52,TSLA,703.49,780,buy,NASDAQ
tx_0003603,2025-06-07 09:31:01,PEP,150.49,858,sell,NYSE
tx_0000888,2025-06-07 09:31:01,JNJ,169.98,405,buy,NYSE
tx_0000919,2025-06-07 09:31:04,PEP,149.38,541,sell,NYSE
tx_0003099,2025-06-07 09:31:10,DIS,178.68,395,sell,NYSE
tx_0005262,2025-06-07 09:31:11,JNJ,168.44,569,sell,NYSE
tx_0006342,2025-06-07 09:31:12,MCD,250.04,629,sell,NYSE
tx_0003916,2025-06-07 09:31:15,NVDA,201.6,164,buy,NASDAQ
tx_0002799,2025-06-07 09:31:24,MSFT,301.15,319,sell,NASDAQ
tx_0005445,2025-06-07 09:31:27,WMT,139.65,731,buy,NYSE
tx_0004080,2025-06-07 09:31:33,NFLX,502.64,271,sell,NASDAQ
tx_0003187,2025-06-07 09:31:34,TSLA,694.33,520,sell,NASDAQ
tx_0002214,2025-06-07 09:31:37,AAPL,150.6,710,sell,NASDAQ
tx_0002832,2025-06-07 09:31:46,PG,142.19,804,buy,NYSE
tx_0002611,2025-06-07 09:31:47,V,219.94,163,buy,NYSE
tx_0001596,2025-06-07 09:31:47,JNJ,168.9,236,buy,NYSE
tx_0007144,2025-06-07 09:31:49,PEP,152.28,323,sell,NYSE
tx_0000884,2025-06-07 09:31:50,PEP,149.61,74,buy,NYSE
tx_0009441,2025-06-07 09:31:52,PG,140.61,168,sell,NYSE
tx_0000113,2025-06-07 09:31:56,JNJ,168.51,986,buy,NYSE
tx_0004344,2025-06-07 09:32:00,PEP,150.73,303,sell,NYSE
tx_0004125,2025-06-07 09:32:06,DIS,181.7,620,buy,NYSE
tx_0001950,2025-06-07 09:32:09,MA,355.31,225,sell,NYSE
tx_0005792,2025-06-07 09:32:12,PEP,150.89,656,sell,NYSE
