transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange
tx_0000447,2025-06-12 09:30:05,JNJ,170.94,771,sell,NYSE
tx_0003775,2025-06-12 09:30:07,PG,139.0,100,buy,NYSE
tx_0006401,2025-06-12 09:30:11,PG,138.86,884,sell,NYSE
tx_0008985,2025-06-12 09:30:11,PG,139.56,418,sell,NYSE
tx_0007261,2025-06-12 09:30:13,FB,328.21,960,buy,NASDAQ
tx_0002111,2025-06-12 09:30:24,MCD,247.86,996,sell,NYSE
tx_0004137,2025-06-12 09:30:24,V,220.01,827,buy,NYSE
tx_0005413,2025-06-12 09:30:28,ADBE,600.56,416,sell,NASDAQ
tx_0005328,2025-06-12 09:30:29,V,220.61,390,sell,NYSE
tx_0007414,2025-06-12 09:30:29,MCD,249.75,177,sell,NYSE
tx_0003085,2025-06-12 09:30:30,JNJ,169.06,939,sell,NYSE
tx_0008304,2025-06-12 09:30:30,MA,351.41,149,sell,NYSE
tx_0003173,2025-06-12 09:30:32,BRK.B,279.96,273,sell,NYSE
tx_0005438,2025-06-12 09:30:37,NVDA,200.87,713,buy,NASDAQ
tx_0009766,2025-06-12 09:30:40,GOOGL,2793.75,881,sell,NASDAQ
tx_0000754,2025-06-12 09:30:41,ADBE,594.13,405,buy,NASDAQ
tx_0005001,2025-06-12 09:30:43,AMZN,3486.11,446,buy,NASDAQ
tx_0002835,2025-06-12 09:30:43,MCD,248.81,498,sell,NYSE
tx_0005392,2025-06-12 09:30:47,PYPL,248.64,869,buy,NASDAQ
tx_0005981,2025-06-12 09:30:47,V,220.18,575,buy,NYSE
tx_0006801,2025-06-12 09:30:49,AMZN,3484.63,255,sell,NASDAQ
tx_0003499,2025-06-12 09:30:59,NVDA,199.88,670,buy,NASDAQ
tx_0000907,2025-06-12 09:31:03,KO,54.81,612,buy,NYSE
tx_0008665,2025-06-12 09:31:06,FB,327.31,537,buy,NASDAQ
tx_0003044,2025-06-12 09:31:08,FB,331.05,809,buy,NASDAQ
tx_0002364,2025-06-12 09:31:10,MCD,250.19,113,buy,NYSE
tx_0000143,2025-06-12 09:31:10,FB,330.45,991,sell,NASDAQ
tx_0004755,2025-06-12 09:31:10,DIS,179.58,160,sell,NYSE
tx_0003318,2025-06-12 09:31:11,WMT,141.1,150,sell,NYSE
tx_0007142,2025-06-12 09:31:11,DIS,181.02,392,buy,NYSE
tx_0000463,2025-06-12 09:31:14,AAPL,150.74,146,buy,NASDAQ
tx_0004730,2025-06-12 09:31:15,V,222.66,549,sell,NYSE
tx_0009492,2025-06-12 09:31:21,V,222.94,738,sell,NYSE
tx_0003221,2025-06-12 09:31:22,PEP,150.95,459,sell,NYSE
tx_0000573,2025-06-12 09:31:23,DIS,178.79,976,buy,NYSE
tx_0006929,2025-06-12 09:31:24,WMT,141.15,670,buy,NYSE
tx_0002372,2025-06-12 09:31:25,ADBE,597.21,942,buy,NASDAQ
tx_0008702,2025-06-12 09:31:25,FB,332.53,693,buy,NASDAQ
tx_0002962,2025-06-12 09:31:25,AAPL,150.63,513,buy,NASDAQ
tx_0003754,2025-06-12 09:31:26,AMZN,3498.86,593,buy,NASDAQ
tx_0002220,2025-06-12 09:31:28,WMT,140.31,817,sell,NYSE
tx_0000726,2025-06-12 09:31:31,AMZN,3493.88,994,sell,NASDAQ
tx_0008423,2025-06-12 09:31:31,NVDA,198.98,991,buy,NASDAQ
tx_0003516,2025-06-12 09:31:39,MCD,252.77,116,buy,NYSE
tx_0009061,2025-06-12 09:31:40,FB,332.69,506,buy,NASDAQ
tx_0006977,2025-06-12 09:31:43,AAPL,151.64,367,sell,NASDAQ
tx_0005304,2025-06-12 09:31:44,V,219.31,150,buy,NYSE
tx_0005708,2025-06-12 09:31:46,NFLX,492.58,119,buy,NASDAQ
tx_0002138,2025-06-12 09:31:47,AAPL,148.78,120,buy,NASDAQ
tx_0000304,2025-06-12 09:31:48,NVDA,201.21,895,buy,NASDAQ
tx_0007039,2025-06-12 09:31:50,MCD,253.39,535,buy,NYSE
tx_0006560,2025-06-12 09:31:51,TSLA,691.83,107,buy,NASDAQ
tx_0003213,2025-06-12 09:31:52,MSFT,300.99,216,sell,NASDAQ
tx_0002437,2025-06-12 09:31:55,ADBE,592.12,957,sell,NASDAQ
tx_0005021,2025-06-12 09:31:55,PYPL,251.31,229,sell,NASDAQ
tx_0001963,2025-06-12 09:31:56,KO,54.52,328,sell,NYSE
tx_0005080,2025-06-12 09:31:57,KO,55.07,181,sell,NYSE
tx_0000751,2025-06-12 09:31:58,NVDA,199.23,107,sell,NASDAQ
tx_0009834,2025-06-12 09:32:02,MA,349.49,396,sell,NYSE
tx_0006660,2025-06-12 09:32:05,MCD,250.91,787,buy,NYSE
tx_0005510,2025-06-12 09:32:05,PG,140.44,848,buy,NYSE
tx_0002232,2025-06-12 09:32:05,GOOGL,2833.1,948,buy,NASDAQ
tx_0008385,2025-06-12 09:32:07,NFLX,497.06,328,sell,NASDAQ
tx_0008738,2025-06-12 09:32:08,TSLA,694.83,127,buy,NASDAQ
tx_0005731,2025-06-12 09:32:10,TSLA,704.37,786,,NASDAQ
tx_0006228,2025-06-12 09:32:15,NFLX,493.63,240,buy,NASDAQ
tx_0009213,2025-06-12 09:32:15,MA,349.85,549,sell,NYSE
tx_0004011,2025-06-12 09:32:17,MA,347.62,836,buy,NYSE
tx_0000743,2025-06-12 09:32:21,MSFT,302.99,325,sell,NASDAQ
tx_0006886,2025-06-12 09:32:30,PEP,147.95,517,sell,NYSE
tx_0004979,2025-06-12 09:32:32,AMZN,3469.45,744,buy,NASDAQ
tx_0007754,2025-06-12 09:32:37,PYPL,246.16,277,sell,NASDAQ
tx_0005437,2025-06-12 09:32:42,AAPL,149.87,389,buy,NASDAQ
tx_0007392,2025-06-12 09:32:44,MA,349.81,775,buy,NYSE
tx_0001513,2025-06-12 09:32:45,PYPL,246.29,968,sell,NASDAQ
tx_0006870,2025-06-12 09:32:45,KO,54.98,472,sell,NYSE
tx_0001205,2025-06-12 09:32:45,DIS,179.67,427,sell,NYSE
tx_0003031,2025-06-12 09:32:47,PEP,148.12,764,sell,NYSE
tx_0009983,2025-06-12 09:32:47,GOOGL,2827.37,855,sell,NASDAQ
tx_0002183,2025-06-12 09:32:49,MSFT,300.66,883,sell,NASDAQ
tx_0007563,2025-06-12 09:32:49,AAPL,151.27,299,sell,NASDAQ
tx_0008085,2025-06-12 09:32:50,TSLA,690.67,818,buy,NASDAQ
tx_0000064,2025-06-12 09:32:50,TSLA,697.18,514,sell,NASDAQ
tx_0006556,2025-06-12 09:32:51,MA,349.53,432,sell,NYSE
tx_0003541,2025-06-12 09:32:53,ADBE,594.11,100,sell,NASDAQ
tx_0008248,2025-06-12 09:32:55,V,217.41,996,buy,NYSE
tx_0007478,2025-06-12 09:33:02,MSFT,300.77,954,buy,
tx_0000004,2025-06-12 09:33:05,V,218.98,392,buy,NYSE
tx_0002163,2025-06-12 09:33:07,NVDA,201.07,380,sell,NASDAQ
tx_0001716,2025-06-12 09:33:11,MSFT,298.71,206,sell,NASDAQ
tx_0008343,2025-06-12 09:33:16,JNJ,170.24,954,buy,NYSE
tx_0007121,2025-06-12 09:33:17,AAPL,152.03,128,sell,NASDAQ
tx_0001133,2025-06-12 09:33:18,PEP,150.27,866,sell,NYSE
tx_0002400,2025-06-12 09:33:18,GOOGL,2800.8,878,sell,NASDAQ
tx_0003187,2025-06-12 09:33:18,V,220.7,474,sell,NYSE
tx_0008896,2025-06-12 09:33:22,WMT,140.35,135,buy,NYSE
tx_0000257,2025-06-12 09:33:27,KO,54.66,902,buy,NYSE
tx_0007032,2025-06-12 09:33:27,AAPL,150.06,506,sell,NASDAQ
tx_0008808,2025-06-12 09:33:28,MA,351.19,218,sell,NYSE
tx_0005619,2025-06-12 09:33:35,MA,346.4,529,buy,NYSE
tx_0004568,2025-06-12 09:33:42,AMZN,3526.3,689,sell,NASDAQ
tx_0005443,2025-06-12 09:33:43,PEP,149.38,124,buy,NYSE
