transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange
tx_0008883,2025-06-16 09:30:00,AAPL,149.11,887,buy,NASDAQ
tx_0000831,2025-06-16 09:30:01,AMZN,3471.59,127,sell,NASDAQ
tx_0004357,2025-06-16 09:30:12,MSFT,300.37,995,sell,NASDAQ
tx_0008405,2025-06-16 09:30:17,JNJ,171.62,930,sell,NYSE
tx_0006633,2025-06-16 09:30:17,BRK.B,280.99,942,buy,NYSE
tx_0009382,2025-06-16 09:30:18,MA,350.36,950,sell,NYSE
tx_0002232,2025-06-16 09:30:22,ADBE,602.25,844,buy,NASDAQ
tx_0001013,2025-06-16 09:30:24,MCD,247.58,311,sell,NYSE
tx_0009698,2025-06-16 09:30:26,MCD,251.01,915,sell,NYSE
tx_0001349,2025-06-16 09:30:26,FB,331.88,352,buy,NASDAQ
tx_0000874,2025-06-16 09:30:27,MSFT,301.08,278,sell,NASDAQ
tx_0007681,2025-06-16 09:30:34,FB,333.37,607,sell,NASDAQ
tx_0000783,2025-06-16 09:30:35,MSFT,299.45,623,buy,NASDAQ
tx_0000399,2025-06-16 09:30:37,PEP,151.76,922,buy,NYSE
tx_0007375,2025-06-16 09:30:40,PYPL,251.5,601,sell,NASDAQ
tx_0004130,2025-06-16 09:30:51,WMT,138.58,247,sell,NYSE
tx_0003695,2025-06-16 09:30:51,MSFT,301.45,358,sell,NASDAQ
tx_0003348,2025-06-16 09:30:52,FB,332.26,880,buy,NASDAQ
tx_0002400,2025-06-16 09:30:52,GOOGL,2788.11,919,sell,NASDAQ
tx_0007074,2025-06-16 09:30:53,NFLX,499.16,819,sell,NASDAQ
tx_0006929,2025-06-16 09:30:56,TSLA,693.78,212,sell,NASDAQ
tx_0008178,2025-06-16 09:31:01,JNJ,169.49,864,sell,NYSE
tx_0000194,2025-06-16 09:31:03,FB,328.68,700,sell,NASDAQ
tx_0000650,2025-06-16 09:31:05,MCD,247.91,412,buy,NYSE
tx_0001497,2025-06-16 09:31:08,V,221.32,695,sell,NYSE
tx_0008478,2025-06-16 09:31:10,BRK.B,278.18,401,sell,NYSE
tx_0008138,2025-06-16 09:31:10,DIS,182.42,279,buy,NYSE
tx_0006820,2025-06-16 09:31:15,TSLA,694.95,845,buy,NASDAQ
tx_0000089,2025-06-16 09:31:16,FB,,677,sell,NASDAQ
tx_0006294,2025-06-16 09:31:17,PEP,149.16,611,sell,NYSE
tx_0003877,2025-06-16 09:31:18,PEP,150.85,774,sell,NYSE
tx_0001750,2025-06-16 09:31:18,NVDA,198.69,137,buy,NASDAQ
tx_0002772,2025-06-16 09:31:21,MCD,248.15,982,sell,NYSE
