transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange
tx_0002010,2025-06-08 09:30:04,KO,55.29,56,buy,NYSE
tx_0000447,2025-06-08 09:30:05,GOOGL,2815.68,110,buy,NASDAQ
tx_0003745,2025-06-08 09:30:13,KO,55.01,342,buy,NYSE
tx_0007251,2025-06-08 09:30:22,MCD,248.01,942,sell,NYSE
tx_0005405,2025-06-08 09:30:30,PYPL,247.63,23,buy,NASDAQ
tx_0002740,2025-06-08 09:30:35,MA,347.36,857,buy,NYSE
tx_0006901,2025-06-08 09:30:40,MA,353.85,890,sell,NYSE
tx_0002201,2025-06-08 09:30:41,MCD,246.83,797,buy,NYSE
tx_0004367,2025-06-08 09:30:45,JNJ,170.17,91,sell,NYSE
tx_0001317,2025-06-08 09:30:45,WMT,141.09,201,sell,NYSE
tx_0009106,2025-06-08 09:30:47,AAPL,151.54,303,buy,NASDAQ
tx_0008629,2025-06-08 09:30:49,GOOGL,2778.09,867,buy,NASDAQ
tx_0005258,2025-06-08 09:30:51,PG,138.94,77,sell,NYSE
tx_0001331,2025-06-08 09:30:51,FB,329.82,275,buy,NASDAQ
tx_0000209,2025-06-08 09:30:53,FB,332.49,870,sell,NASDAQ
tx_0008363,2025-06-08 09:30:56,TSLA,693.75,690,buy,NASDAQ
tx_0009548,2025-06-08 09:30:58,KO,54.7,647,sell,NYSE
tx_0009902,2025-06-08 09:30:59,MCD,251.44,861,buy,NYSE
tx_0003804,2025-06-08 09:31:02,V,221.36,74,sell,NYSE
tx_0008249,2025-06-08 09:31:02,NFLX,501.84,769,buy,NASDAQ
tx_0003386,2025-06-08 09:31:02,MA,350.75,258,sell,NYSE
tx_0005190,2025-06-08 09:31:08,FB,328.57,209,buy,NASDAQ
tx_0008800,2025-06-08 09:31:15,ADBE,597.33,966,sell,NASDAQ
tx_0004474,2025-06-08 09:31:18,DIS,180.58,250,sell,NYSE
tx_0004195,2025-06-08 09:31:19,AMZN,3501.52,506,buy,NASDAQ
tx_0001762,2025-06-08 09:31:20,V,221.0,988,buy,NYSE
tx_0004155,2025-06-08 09:31:23,WMT,141.01,783,sell,NYSE
tx_0009727,2025-06-08 09:31:23,MCD,247.94,701,sell,NYSE
tx_0006650,2025-06-08 09:31:24,AAPL,151.93,321,buy,NASDAQ
tx_0003807,2025-06-08 09:31:25,KO,55.25,495,sell,NYSE
tx_0006906,2025-06-08 09:31:26,MCD,247.08,264,buy,NYSE
tx_0000943,2025-06-08 09:31:27,PG,141.15,995,sell,NYSE
tx_0004229,2025-06-08 09:31:28,AAPL,151.62,894,sell,NASDAQ
tx_0004413,2025-06-08 09:31:31,AMZN,3495.71,903,sell,NASDAQ
tx_0001669,2025-06-08 09:31:33,TSLA,706.45,21,buy,NASDAQ
tx_0004920,2025-06-08 09:31:34,NFLX,504.3,458,sell,NASDAQ
tx_0000031,2025-06-08 09:31:38,TSLA,698.0,715,sell,NASDAQ
tx_0002153,2025-06-08 09:31:39,PEP,150.44,963,sell,NYSE
tx_0006683,2025-06-08 09:31:43,MA,353.94,266,sell,NYSE
tx_0000354,2025-06-08 09:31:51,FB,329.42,939,sell,NASDAQ
tx_0009133,2025-06-08 09:32:01,KO,54.9,390,buy,NYSE
tx_0009228,2025-06-08 09:32:03,NFLX,503.4,565,buy,NASDAQ
tx_0009176,2025-06-08 09:32:03,DIS,180.06,142,buy,NYSE
tx_0008393,2025-06-08 09:32:03,V,220.69,82,buy,NYSE
tx_0000043,2025-06-08 09:32:08,ADBE,592.82,962,sell,NASDAQ
tx_0008450,2025-06-08 09:32:10,AMZN,3474.99,676,sell,NASDAQ
tx_0000793,2025-06-08 09:32:12,WMT,139.83,95,buy,NYSE
tx_0004052,2025-06-08 09:32:12,TSLA,699.46,78,sell,NASDAQ
tx_0009629,2025-06-08 09:32:12,FB,332.13,431,sell,NASDAQ
tx_0003298,2025-06-08 09:32:14,KO,55.39,288,buy,NYSE
tx_0004896,2025-06-08 09:32:15,PG,138.92,842,sell,NYSE
tx_0002171,2025-06-08 09:32:19,NFLX,497.11,543,buy,NASDAQ
tx_0005591,2025-06-08 09:32:21,JNJ,171.98,91,buy,NYSE
tx_0004533,2025-06-08 09:32:26,NFLX,500.81,173,buy,NASDAQ
tx_0006066,2025-06-08 09:32:28,FB,330.19,205,sell,NASDAQ
tx_0001753,2025-06-08 09:32:28,WMT,139.58,642,buy,NYSE
tx_0008030,2025-06-08 09:32:29,PG,140.35,23,buy,NYSE
tx_0000773,2025-06-08 09:32:29,DIS,178.07,481,sell,NYSE
tx_0002797,2025-06-08 09:32:37,BRK.B,282.07,411,buy,NYSE
tx_0004318,2025-06-08 09:32:38,MSFT,296.23,833,sell,NASDAQ
tx_0007231,2025-06-08 09:32:38,MSFT,300.87,568,buy,NASDAQ
tx_0009694,2025-06-08 09:32:38,PG,137.65,534,sell,NYSE
tx_0009495,2025-06-08 09:32:38,PEP,151.52,99,sell,NYSE
tx_0007731,2025-06-08 09:32:44,MSFT,298.73,177,buy,NASDAQ
tx_0001231,2025-06-08 09:32:45,PG,138.27,761,buy,NYSE
tx_0003334,2025-06-08 09:32:48,BRK.B,283.21,961,sell,NYSE
tx_0009259,2025-06-08 09:32:49,JNJ,169.89,535,sell,NYSE
tx_0007075,2025-06-08 09:32:50,DIS,179.57,905,sell,NYSE
tx_0003368,2025-06-08 09:32:55,MA,350.47,218,sell,NYSE
tx_0000010,2025-06-08 09:32:56,BRK.B,280.38,431,sell,NYSE
tx_0007065,2025-06-08 09:32:56,AAPL,150.07,800,sell,NASDAQ
tx_0008574,2025-06-08 09:32:58,DIS,179.52,913,buy,NYSE
tx_0008352,2025-06-08 09:33:06,FB,332.55,734,sell,NASDAQ
tx_0006983,2025-06-08 09:33:15,V,221.28,434,sell,NYSE
tx_0009504,2025-06-08 09:33:15,V,222.97,588,buy,NYSE
tx_0004365,2025-06-08 09:33:17,MSFT,298.2,341,sell,NASDAQ
tx_0009007,2025-06-08 09:33:17,WMT,141.33,284,sell,NYSE
tx_0007779,2025-06-08 09:33:19,MSFT,296.97,943,sell,NASDAQ
tx_0001627,2025-06-08 09:33:20,WMT,141.59,593,buy,NYSE
tx_0005222,2025-06-08 09:33:28,V,220.23,945,sell,NYSE
tx_0000146,2025-06-08 09:33:31,V,222.41,710,sell,NYSE
tx_0008916,2025-06-08 09:33:33,MCD,246.93,641,buy,NYSE
tx_0009995,2025-06-08 09:33:34,JNJ,172.27,815,sell,NYSE
tx_0000117,2025-06-08 09:33:47,NFLX,498.92,775,buy,NASDAQ
tx_0007277,2025-06-08 09:33:48,WMT,140.03,972,sell,NYSE
tx_0007159,2025-06-08 09:33:49,GOOGL,2760.04,381,buy,NASDAQ
tx_0003956,2025-06-08 09:33:51,KO,55.72,34,buy,NYSE
tx_0008090,2025-06-08 09:33:52,PYPL,252.24,912,buy,NASDAQ
tx_0008342,2025-06-08 09:33:53,AMZN,3550.12,614,buy,NASDAQ
tx_0008387,2025-06-08 09:33:57,PYPL,252.42,839,sell,NASDAQ
tx_0006493,2025-06-08 09:33:58,PYPL,253.69,261,buy,NASDAQ
tx_0004604,2025-06-08 09:34:00,TSLA,694.01,341,sell,NASDAQ
tx_0005288,2025-06-08 09:34:06,MCD,248.73,274,buy,NYSE
tx_0008375,2025-06-08 09:34:08,PG,138.1,927,buy,NYSE
tx_0007597,2025-06-08 09:34:10,JNJ,171.53,410,buy,NYSE
tx_0004985,2025-06-08 09:34:12,FB,327.59,626,buy,NASDAQ
tx_0008775,2025-06-08 09:34:15,PYPL,252.79,886,sell,NASDAQ
tx_0000439,2025-06-08 09:34:16,MA,351.74,882,sell,NYSE
tx_0004075,2025-06-08 09:34:18,FB,331.95,95,buy,NASDAQ
tx_0008791,2025-06-08 09:34:19,PG,138.28,269,buy,NYSE
tx_0006035,2025-06-08 09:34:31,MA,355.71,646,sell,NYSE
tx_0000969,2025-06-08 09:34:32,PYPL,253.14,995,sell,NASDAQ
tx_0000719,2025-06-08 09:34:33,PEP,149.65,808,sell,NYSE
tx_0002506,2025-06-08 09:34:34,TSLA,694.53,232,buy,NASDAQ
tx_0005305,2025-06-08 09:34:34,PEP,151.26,702,sell,NYSE
tx_0007289,2025-06-08 09:34:38,MCD,250.87,550,buy,NYSE
tx_0005864,2025-06-08 09:34:42,MA,351.62,978,buy,NYSE
tx_0002609,2025-06-08 09:34:44,PG,138.89,159,sell,NYSE
tx_0006287,2025-06-08 09:34:44,FB,330.36,495,buy,NASDAQ
tx_0005489,2025-06-08 09:34:44,AAPL,149.99,542,sell,NASDAQ
tx_0001229,2025-06-08 09:34:44,GOOGL,2811.68,259,buy,NASDAQ
tx_0001538,2025-06-08 09:34:45,PG,139.84,765,sell,NYSE
tx_0002877,2025-06-08 09:34:45,NFLX,491.28,469,buy,NASDAQ
tx_0005708,2025-06-08 09:34:49,AAPL,151.66,37,sell,NASDAQ
tx_0006417,2025-06-08 09:34:52,TSLA,691.44,239,buy,NASDAQ
tx_0006950,2025-06-08 09:34:53,AMZN,3514.31,609,buy,NASDAQ
tx_0003565,2025-06-08 09:34:55,PEP,150.25,824,sell,NYSE
tx_0003704,2025-06-08 09:34:56,DIS,180.27,11,buy,NYSE
tx_0006609,2025-06-08 09:34:58,PG,138.03,462,sell,NYSE
tx_0007561,2025-06-08 09:35:02,PEP,150.52,318,buy,NYSE
tx_0001597,2025-06-08 09:35:06,WMT,141.39,893,buy,NYSE
tx_0005244,2025-06-08 09:35:08,NVDA,198.31,281,sell,NASDAQ
tx_0004331,2025-06-08 09:35:17,MA,351.62,847,buy,NYSE
tx_0005753,2025-06-08 09:35:18,PEP,150.89,223,sell,NYSE
tx_0006647,2025-06-08 09:35:20,MSFT,298.56,779,sell,NASDAQ
tx_0009684,2025-06-08 09:35:20,GOOGL,2810.96,582,sell,NASDAQ
tx_0007036,2025-06-08 09:35:25,KO,55.68,708,buy,NYSE
tx_0007772,2025-06-08 09:35:32,KO,55.36,198,sell,NYSE
tx_0000909,2025-06-08 09:35:36,PYPL,252.94,342,sell,NASDAQ
tx_0004152,2025-06-08 09:35:37,V,225.65,846,sell,NYSE
tx_0006025,2025-06-08 09:35:41,ADBE,599.24,627,sell,NASDAQ
tx_0000531,2025-06-08 09:35:43,PEP,150.47,261,sell,NYSE
tx_0002283,2025-06-08 09:35:46,MCD,250.58,2,buy,NYSE
tx_0003372,2025-06-08 09:35:48,MSFT,302.15,134,sell,NASDAQ
tx_0000191,2025-06-08 09:35:54,AMZN,3528.58,169,sell,NASDAQ
tx_0000914,2025-06-08 09:36:01,WMT,140.86,250,buy,NYSE
tx_0002302,2025-06-08 09:36:05,MCD,251.27,358,sell,NYSE
tx_0006750,2025-06-08 09:36:06,MA,354.29,41,sell,NYSE
tx_0008671,2025-06-08 09:36:09,NVDA,197.48,512,sell,NASDAQ
tx_0004921,2025-06-08 09:36:10,NFLX,491.26,431,sell,NASDAQ
tx_0000308,2025-06-08 09:36:11,GOOGL,2761.29,229,sell,NASDAQ
tx_0004671,2025-06-08 09:36:17,V,224.9,511,sell,NYSE
tx_0006348,2025-06-08 09:36:19,ADBE,605.19,105,buy,NASDAQ
tx_0003394,2025-06-08 09:36:19,PG,138.82,643,sell,NYSE
tx_0000472,2025-06-08 09:36:20,MSFT,298.22,425,buy,NASDAQ
tx_0005120,2025-06-08 09:36:22,PG,138.37,645,sell,NYSE
tx_0001590,2025-06-08 09:36:23,MSFT,302.97,1,buy,NASDAQ
tx_0004459,2025-06-08 09:36:29,FB,329.31,263,buy,NASDAQ
tx_0006816,2025-06-08 09:36:29,WMT,141.47,759,sell,NYSE
tx_0001343,2025-06-08 09:36:34,FB,330.47,52,buy,NASDAQ
tx_0009814,2025-06-08 09:36:39,BRK.B,284.33,740,buy,NYSE
tx_0000352,2025-06-08 09:36:42,BRK.B,280.57,970,buy,NYSE
tx_0003599,2025-06-08 09:36:50,FB,327.59,846,buy,NASDAQ
tx_0001768,2025-06-08 09:36:51,PYPL,254.67,431,buy,NASDAQ
tx_0004303,2025-06-08 09:36:55,V,223.12,991,buy,NYSE
tx_0002068,2025-06-08 09:36:57,PYPL,253.75,105,buy,NASDAQ
tx_0008442,2025-06-08 09:36:59,JNJ,170.93,366,sell,NYSE
tx_0000949,2025-06-08 09:37:00,AMZN,3568.4,221,buy,NASDAQ
tx_0005886,2025-06-08 09:37:03,ADBE,596.96,239,buy,NASDAQ
tx_0003578,2025-06-08 09:37:04,PG,137.52,2,sell,NYSE
tx_0007439,2025-06-08 09:37:16,PEP,152.9,421,buy,NYSE
tx_0007080,2025-06-08 09:37:21,BRK.B,284.26,609,buy,NYSE
tx_0003525,2025-06-08 09:37:24,AMZN,3522.07,68,sell,NASDAQ
tx_0005994,2025-06-08 09:37:26,FB,331.84,674,buy,NASDAQ
tx_0002599,2025-06-08 09:37:28,MCD,251.02,339,buy,NYSE
tx_0004926,2025-06-08 09:37:30,BRK.B,281.29,623,buy,NYSE
tx_0003403,2025-06-08 09:37:33,MA,354.33,778,buy,NYSE
